lat,lon,orbitYear,gasID,concentration,norm_concentration
57,-68,2006,CCl2F2,5.690e-10,1.4793087792137145
75,-70,2006,CCl2F2,5.690e-10,1.4793087792137145
52,-117,2008,CCl2F2,5.120e-10,1.4792087398799967
64,-107,2008,CCl2F2,5.120e-10,1.4792087398799967
60,-120,2008,CCl2F2,5.120e-10,1.4792087398799967
67,-53,2017,CCl2F2,4.680e-10,1.479194242630706
62,-112,2016,N2O,9.840e-08,1.478944792967237
64,-81,2016,N2O,9.840e-08,1.478944792967237
70,-111,2009,N2O,9.830e-08,1.4786279814693515
74,-84,2009,N2O,9.830e-08,1.4786279814693515
66,-67,2009,N2O,9.830e-08,1.4786279814693515
46,-138,2009,N2O,9.830e-08,1.4786279814693515
43,-73,2009,N2O,9.830e-08,1.4786279814693515
62,-136,2017,N2O,9.740e-08,1.4785285054933206
50,-90,2017,N2O,9.740e-08,1.4785285054933206
78,-101,2017,N2O,9.740e-08,1.4785285054933206
80,-89,2017,N2O,9.740e-08,1.4785285054933206
81,-82,2004,CO2,3.870e-04,1.4777357921401182
59,-74,2004,CO2,3.870e-04,1.4777357921401182
74,-74,2004,CO2,3.870e-04,1.4777357921401182
77,-80,2004,CO2,3.870e-04,1.4777357921401182
78,-82,2011,N2O,9.440e-08,1.477491919531138
82,-110,2014,N2O,9.020e-08,1.4769734307004734
62,-136,2016,N2O,9.830e-08,1.4766660638621816
54,-92,2016,N2O,9.830e-08,1.4766660638621816
68,-74,2016,N2O,9.830e-08,1.4766660638621816
62,-58,2016,N2O,9.830e-08,1.4766660638621816
65,-134,2016,CO2,4.210e-04,1.4764946145666626
83,-113,2016,CO2,4.210e-04,1.4764946145666626
78,-81,2016,CO2,4.210e-04,1.4764946145666626
67,-125,2016,CO2,4.210e-04,1.4764946145666626
55,-133,2016,CO2,4.210e-04,1.4764946145666626
67,-103,2016,CO2,4.210e-04,1.4764946145666626
63,-128,2016,CO2,4.210e-04,1.4764946145666626
83,-89,2016,CO2,4.210e-04,1.4764946145666626
65,-127,2009,N2O,9.820e-08,1.4763404455871112
65,-111,2009,N2O,9.820e-08,1.4763404455871112
76,-111,2009,N2O,9.820e-08,1.4763404455871112
63,-103,2009,N2O,9.820e-08,1.4763404455871112
66,-74,2017,N2O,9.730e-08,1.476235749351278
80,-53,2017,N2O,9.730e-08,1.476235749351278
65,-100,2017,N2O,9.730e-08,1.476235749351278
49,-106,2011,N2O,9.430e-08,1.4751452150455941
51,-84,2012,CCl2F2,5.300e-10,1.4747694933328306
63,-103,2012,CCl2F2,5.300e-10,1.4747694933328306
61,-82,2006,CCl2F2,5.680e-10,1.4746903314922422
41,-80,2006,CCl2F2,5.680e-10,1.4746903314922422
77,-60,2016,N2O,9.820e-08,1.4743873347571264
66,-52,2016,N2O,9.820e-08,1.4743873347571264
53,-61,2016,N2O,9.820e-08,1.4743873347571264
56,-64,2007,N2O,9.310e-08,1.4743256524965962
62,-125,2008,CCl2F2,5.110e-10,1.4742620759081646
46,-112,2008,CCl2F2,5.110e-10,1.4742620759081646
67,-118,2008,CCl2F2,5.110e-10,1.4742620759081646
63,-97,2009,N2O,9.810e-08,1.4740529097048705
61,-99,2009,N2O,9.810e-08,1.4740529097048705
61,-125,2009,N2O,9.810e-08,1.4740529097048705
66,-69,2009,N2O,9.810e-08,1.4740529097048705
82,-76,2017,N2O,9.720e-08,1.4739429932092352
68,-76,2017,N2O,9.720e-08,1.4739429932092352
44,-54,2017,N2O,9.720e-08,1.4739429932092352
69,-87,2017,N2O,9.720e-08,1.4739429932092352
61,-117,2017,N2O,9.720e-08,1.4739429932092352
47,-72,2017,CCl2F2,4.670e-10,1.4736859441671317
61,-123,2017,CCl2F2,4.670e-10,1.4736859441671317
82,-113,2017,CO2,4.480e-04,1.4729318583243627
74,-63,2011,N2O,9.420e-08,1.4727985105600496
59,-131,2006,N2O,7.780e-08,1.4726902080646358
65,-110,2016,N2O,9.810e-08,1.4721086056520707
45,-97,2016,N2O,9.810e-08,1.4721086056520707
75,-101,2016,N2O,9.810e-08,1.4721086056520707
66,-112,2016,N2O,9.810e-08,1.4721086056520707
40,-108,2016,N2O,9.810e-08,1.4721086056520707
62,-69,2007,N2O,9.300e-08,1.471959227803633
79,-128,2009,N2O,9.800e-08,1.4717653738226302
46,-98,2017,N2O,9.710e-08,1.4716502370671924
52,-122,2017,N2O,9.710e-08,1.4716502370671924
81,-93,2017,N2O,9.710e-08,1.4716502370671924
81,-120,2017,N2O,9.710e-08,1.4716502370671924
79,-84,2017,N2O,9.710e-08,1.4716502370671924
54,-105,2017,N2O,9.710e-08,1.4716502370671924
79,-133,2004,CO2,3.860e-04,1.4704539997018173
45,-82,2011,N2O,9.410e-08,1.4704518060745055
69,-129,2011,N2O,9.410e-08,1.4704518060745055
59,-127,2011,N2O,9.410e-08,1.4704518060745055
81,-116,2011,N2O,9.410e-08,1.4704518060745055
61,-68,2012,CCl2F2,5.290e-10,1.4698864395293545
61,-74,2012,CCl2F2,5.290e-10,1.4698864395293545
58,-72,2012,CCl2F2,5.290e-10,1.4698864395293545
66,-132,2012,CCl2F2,5.290e-10,1.4698864395293545
64,-70,2012,CCl2F2,5.290e-10,1.4698864395293545
62,-111,2016,N2O,9.800e-08,1.4698298765470152
66,-108,2016,N2O,9.800e-08,1.4698298765470152
68,-117,2016,N2O,9.800e-08,1.4698298765470152
65,-53,2016,CO2,4.200e-04,1.469804993843789
78,-102,2016,CO2,4.200e-04,1.469804993843789
79,-123,2016,CO2,4.200e-04,1.469804993843789
68,-54,2016,CO2,4.200e-04,1.469804993843789
67,-64,2016,CO2,4.200e-04,1.469804993843789
62,-62,2016,CO2,4.200e-04,1.469804993843789
82,-55,2016,CO2,4.200e-04,1.469804993843789
82,-130,2016,CO2,4.200e-04,1.469804993843789
59,-88,2009,N2O,9.790e-08,1.4694778379403894
70,-100,2017,N2O,9.700e-08,1.4693574809251495
61,-89,2017,N2O,9.700e-08,1.4693574809251495
82,-79,2017,N2O,9.700e-08,1.4693574809251495
54,-56,2017,N2O,9.700e-08,1.4693574809251495
70,-82,2008,CCl2F2,5.100e-10,1.4693154119363325
64,-85,2017,CCl2F2,4.660e-10,1.4681776457035574
51,-99,2016,N2O,9.790e-08,1.4675511474419596
83,-104,2016,N2O,9.790e-08,1.4675511474419596
46,-91,2016,N2O,9.790e-08,1.4675511474419596
73,-98,2016,N2O,9.790e-08,1.4675511474419596
68,-134,2009,N2O,9.780e-08,1.4671903020581492
68,-56,2009,N2O,9.780e-08,1.4671903020581492
63,-127,2009,N2O,9.780e-08,1.4671903020581492
58,-129,2009,N2O,9.780e-08,1.4671903020581492
46,-129,2017,N2O,9.690e-08,1.4670647247831068
62,-111,2017,N2O,9.690e-08,1.4670647247831068
46,-105,2017,N2O,9.690e-08,1.4670647247831068
67,-87,2017,N2O,9.690e-08,1.4670647247831068
70,-131,2017,N2O,9.690e-08,1.4670647247831068
64,-104,2017,N2O,9.690e-08,1.4670647247831068
61,-58,2017,CO2,4.470e-04,1.4665365224195364
67,-53,2011,N2O,9.390e-08,1.4657583971034172
67,-107,2006,CCl2F2,5.660e-10,1.4654534360492977
56,-129,2016,N2O,9.780e-08,1.4652724183369044
40,-81,2012,CCl2F2,5.280e-10,1.4650033857258782
66,-72,2012,CCl2F2,5.280e-10,1.4650033857258782
62,-93,2012,CCl2F2,5.280e-10,1.4650033857258782
69,-92,2012,CCl2F2,5.280e-10,1.4650033857258782
47,-94,2012,CCl2F2,5.280e-10,1.4650033857258782
53,-59,2009,N2O,9.770e-08,1.4649027661759084
54,-98,2017,N2O,9.680e-08,1.4647719686410643
54,-122,2017,N2O,9.680e-08,1.4647719686410643
64,-55,2008,CCl2F2,5.090e-10,1.4643687479645007
63,-137,2008,CCl2F2,5.090e-10,1.4643687479645007
59,-131,2008,CCl2F2,5.090e-10,1.4643687479645007
83,-79,2011,N2O,9.380e-08,1.463411692617873
78,-70,2004,CO2,3.850e-04,1.463172207263516
74,-92,2004,CO2,3.850e-04,1.463172207263516
49,-60,2004,CO2,3.850e-04,1.463172207263516
63,-61,2004,CO2,3.850e-04,1.463172207263516
48,-80,2016,CO2,4.190e-04,1.4631153731209148
65,-75,2016,CO2,4.190e-04,1.4631153731209148
62,-64,2016,CO2,4.190e-04,1.4631153731209148
64,-66,2016,CO2,4.190e-04,1.4631153731209148
58,-98,2016,CO2,4.190e-04,1.4631153731209148
82,-103,2016,CO2,4.190e-04,1.4631153731209148
42,-89,2016,CO2,4.190e-04,1.4631153731209148
69,-137,2016,CO2,4.190e-04,1.4631153731209148
45,-121,2016,CO2,4.190e-04,1.4631153731209148
58,-114,2016,N2O,9.770e-08,1.4629936892318487
40,-130,2016,N2O,9.770e-08,1.4629936892318487
52,-54,2016,N2O,9.770e-08,1.4629936892318487
42,-59,2016,N2O,9.770e-08,1.4629936892318487
82,-66,2016,N2O,9.770e-08,1.4629936892318487
56,-70,2017,CCl2F2,4.650e-10,1.4626693472399828
52,-63,2017,CCl2F2,4.650e-10,1.4626693472399828
64,-66,2017,CCl2F2,4.650e-10,1.4626693472399828
53,-85,2009,N2O,9.760e-08,1.4626152302936681
80,-122,2007,N2O,9.260e-08,1.4624935290317809
61,-51,2007,N2O,9.260e-08,1.4624935290317809
60,-129,2017,N2O,9.670e-08,1.4624792124990214
56,-106,2017,N2O,9.670e-08,1.4624792124990214
57,-124,2017,N2O,9.670e-08,1.4624792124990214
71,-136,2006,CCl2F2,5.650e-10,1.4608349883278253
66,-56,2016,N2O,9.760e-08,1.4607149601267932
65,-86,2016,N2O,9.760e-08,1.4607149601267932
59,-76,2016,N2O,9.760e-08,1.4607149601267932
75,-52,2016,N2O,9.760e-08,1.4607149601267932
45,-74,2009,N2O,9.750e-08,1.4603276944114278
63,-69,2017,N2O,9.660e-08,1.4601864563569786
63,-87,2017,N2O,9.660e-08,1.4601864563569786
82,-84,2017,CO2,4.460e-04,1.4601411865147098
71,-111,2012,CCl2F2,5.270e-10,1.460120331922402
44,-131,2012,CCl2F2,5.270e-10,1.460120331922402
61,-87,2012,CCl2F2,5.270e-10,1.460120331922402
48,-50,2008,CCl2F2,5.080e-10,1.4594220839926686
56,-51,2018,N2O,8.410e-08,1.4589331667537953
49,-103,2016,N2O,9.750e-08,1.4584362310217378
65,-79,2016,N2O,9.750e-08,1.4584362310217378
40,-135,2016,N2O,9.750e-08,1.4584362310217378
83,-128,2016,N2O,9.750e-08,1.4584362310217378
67,-140,2014,CCl2F2,5.510e-10,1.4584043199816412
40,-91,2009,N2O,9.740e-08,1.4580401585291871
65,-87,2009,N2O,9.740e-08,1.4580401585291871
78,-82,2009,N2O,9.740e-08,1.4580401585291871
70,-94,2009,N2O,9.740e-08,1.4580401585291871
59,-84,2009,N2O,9.740e-08,1.4580401585291871
75,-114,2009,N2O,9.740e-08,1.4580401585291871
67,-102,2017,CCl2F2,4.640e-10,1.4571610487764084
67,-140,2017,CCl2F2,4.640e-10,1.4571610487764084
81,-130,2016,CO2,4.180e-04,1.456425752398041
82,-123,2016,CO2,4.180e-04,1.456425752398041
62,-58,2016,CO2,4.180e-04,1.456425752398041
67,-71,2016,CO2,4.180e-04,1.456425752398041
64,-110,2016,CO2,4.180e-04,1.456425752398041
66,-108,2016,CO2,4.180e-04,1.456425752398041
43,-109,2016,N2O,9.740e-08,1.4561575019166824
48,-80,2016,N2O,9.740e-08,1.4561575019166824
85,-86,2004,CO2,3.840e-04,1.455890414825215
71,-58,2004,CO2,3.840e-04,1.455890414825215
67,-135,2004,CO2,3.840e-04,1.455890414825215
44,-102,2004,CO2,3.840e-04,1.455890414825215
59,-113,2004,CO2,3.840e-04,1.455890414825215
66,-124,2009,N2O,9.730e-08,1.4557526226469468
58,-62,2009,N2O,9.730e-08,1.4557526226469468
45,-112,2009,N2O,9.730e-08,1.4557526226469468
64,-109,2009,N2O,9.730e-08,1.4557526226469468
57,-136,2009,N2O,9.730e-08,1.4557526226469468
55,-68,2009,N2O,9.730e-08,1.4557526226469468
81,-68,2007,N2O,9.230e-08,1.455394254952892
52,-77,2012,CCl2F2,5.260e-10,1.4552372781189258
63,-66,2012,CCl2F2,5.260e-10,1.4552372781189258
66,-121,2012,CCl2F2,5.260e-10,1.4552372781189258
65,-58,2012,CCl2F2,5.260e-10,1.4552372781189258
81,-134,2012,CCl2F2,5.260e-10,1.4552372781189258
84,-109,2008,CCl2F2,5.070e-10,1.4544754200208365
72,-68,2008,CCl2F2,5.070e-10,1.4544754200208365
67,-139,2008,CCl2F2,5.070e-10,1.4544754200208365
61,-139,2008,CCl2F2,5.070e-10,1.4544754200208365
50,-69,2008,CCl2F2,5.070e-10,1.4544754200208365
50,-130,2011,N2O,9.340e-08,1.4540248746756963
68,-80,2011,N2O,9.340e-08,1.4540248746756963
66,-88,2016,N2O,9.730e-08,1.453878772811627
57,-109,2016,N2O,9.730e-08,1.453878772811627
67,-106,2016,N2O,9.730e-08,1.453878772811627
50,-106,2009,CCl2F2,6.690e-10,1.4536557099149192
64,-118,2014,CCl2F2,5.500e-10,1.4535992326581044
41,-139,2009,N2O,9.720e-08,1.453465086764706
54,-79,2017,N2O,9.630e-08,1.4533081879308503
57,-103,2011,N2O,9.330e-08,1.451678170190152
61,-116,2017,CCl2F2,4.630e-10,1.4516527503128343
75,-113,2016,N2O,9.720e-08,1.4516000437065713
68,-110,2016,N2O,9.720e-08,1.4516000437065713
81,-123,2016,N2O,9.720e-08,1.4516000437065713
64,-112,2016,N2O,9.720e-08,1.4516000437065713
65,-110,2006,CCl2F2,5.630e-10,1.4515980928848808
42,-136,2006,CCl2F2,5.630e-10,1.4515980928848808
64,-82,2019,CO2,5.450e-04,1.4514887909384733
68,-91,2017,N2O,9.620e-08,1.4510154317888075
67,-82,2017,N2O,9.620e-08,1.4510154317888075
59,-75,2007,N2O,9.210e-08,1.450661405566966
51,-105,2012,CCl2F2,5.250e-10,1.4503542243154497
62,-55,2012,CCl2F2,5.250e-10,1.4503542243154497
57,-123,2016,CO2,4.170e-04,1.449736131675167
65,-60,2016,CO2,4.170e-04,1.449736131675167
79,-91,2016,CO2,4.170e-04,1.449736131675167
68,-110,2016,CO2,4.170e-04,1.449736131675167
49,-103,2016,CO2,4.170e-04,1.449736131675167
76,-133,2016,CO2,4.170e-04,1.449736131675167
80,-70,2016,CO2,4.170e-04,1.449736131675167
80,-118,2016,CO2,4.170e-04,1.449736131675167
59,-76,2016,CO2,4.170e-04,1.449736131675167
61,-111,2016,CO2,4.170e-04,1.449736131675167
58,-93,2008,CCl2F2,5.060e-10,1.4495287560490044
62,-113,2008,CCl2F2,5.060e-10,1.4495287560490044
60,-135,2008,CCl2F2,5.060e-10,1.4495287560490044
64,-73,2008,CCl2F2,5.060e-10,1.4495287560490044
59,-112,2008,CCl2F2,5.060e-10,1.4495287560490044
41,-126,2008,CCl2F2,5.060e-10,1.4495287560490044
43,-60,2008,CCl2F2,5.060e-10,1.4495287560490044
65,-70,2016,N2O,9.710e-08,1.4493213146015158
49,-72,2016,N2O,9.710e-08,1.4493213146015158
68,-69,2009,N2O,9.700e-08,1.448890015000225
72,-54,2009,N2O,9.700e-08,1.448890015000225
81,-129,2009,N2O,9.700e-08,1.448890015000225
65,-62,2017,N2O,9.610e-08,1.4487226756467646
67,-103,2017,N2O,9.610e-08,1.4487226756467646
57,-95,2017,N2O,9.610e-08,1.4487226756467646
49,-133,2004,CO2,3.830e-04,1.4486086223869137
49,-109,2004,CO2,3.830e-04,1.4486086223869137
47,-118,2004,CO2,3.830e-04,1.4486086223869137
67,-80,2017,CO2,4.440e-04,1.4473505147050572
60,-115,2017,CO2,4.440e-04,1.4473505147050572
46,-109,2016,N2O,9.700e-08,1.4470425854964604
68,-119,2016,N2O,9.700e-08,1.4470425854964604
45,-132,2016,N2O,9.700e-08,1.4470425854964604
69,-68,2011,N2O,9.310e-08,1.4469847612190638
80,-105,2006,CCl2F2,5.620e-10,1.4469796451634087
78,-80,2009,N2O,9.690e-08,1.4466024791179848
82,-95,2009,N2O,9.690e-08,1.4466024791179848
60,-123,2009,N2O,9.690e-08,1.4466024791179848
66,-99,2009,N2O,9.690e-08,1.4466024791179848
56,-111,2017,N2O,9.600e-08,1.4464299195047219
45,-87,2017,N2O,9.600e-08,1.4464299195047219
41,-135,2017,N2O,9.600e-08,1.4464299195047219
79,-86,2017,N2O,9.600e-08,1.4464299195047219
66,-136,2017,CCl2F2,4.620e-10,1.4461444518492599
50,-66,2017,CCl2F2,4.620e-10,1.4461444518492599
54,-102,2017,CCl2F2,4.620e-10,1.4461444518492599
57,-104,2012,CCl2F2,5.240e-10,1.4454711705119736
54,-67,2012,CCl2F2,5.240e-10,1.4454711705119736
72,-81,2012,CCl2F2,5.240e-10,1.4454711705119736
58,-129,2012,CCl2F2,5.240e-10,1.4454711705119736
55,-52,2016,N2O,9.690e-08,1.444763856391405
65,-77,2016,N2O,9.690e-08,1.444763856391405
64,-136,2016,N2O,9.690e-08,1.444763856391405
64,-131,2008,CCl2F2,5.050e-10,1.4445820920771726
80,-97,2009,N2O,9.680e-08,1.4443149432357445
58,-91,2017,N2O,9.590e-08,1.4441371633626794
82,-88,2017,N2O,9.590e-08,1.4441371633626794
49,-140,2017,N2O,9.590e-08,1.4441371633626794
68,-135,2014,CCl2F2,5.480e-10,1.4439890580110306
50,-94,2016,CO2,4.160e-04,1.443046510952293
63,-108,2016,CO2,4.160e-04,1.443046510952293
83,-86,2016,CO2,4.160e-04,1.443046510952293
67,-54,2016,CO2,4.160e-04,1.443046510952293
67,-137,2016,N2O,9.680e-08,1.4424851272863495
54,-97,2016,N2O,9.680e-08,1.4424851272863495
78,-57,2016,N2O,9.680e-08,1.4424851272863495
59,-97,2016,N2O,9.680e-08,1.4424851272863495
62,-55,2011,N2O,9.290e-08,1.4422913522479754
80,-113,2011,N2O,9.290e-08,1.4422913522479754
63,-53,2011,N2O,9.290e-08,1.4422913522479754
42,-140,2011,N2O,9.290e-08,1.4422913522479754
67,-107,2009,N2O,9.670e-08,1.4420274073535038
71,-113,2009,N2O,9.670e-08,1.4420274073535038
76,-108,2017,N2O,9.580e-08,1.4418444072206364
66,-99,2017,N2O,9.580e-08,1.4418444072206364
78,-116,2004,CO2,3.820e-04,1.4413268299486128
49,-84,2004,CO2,3.820e-04,1.4413268299486128
57,-86,2017,CO2,4.430e-04,1.4409551788002306
68,-90,2017,CO2,4.430e-04,1.4409551788002306
82,-108,2017,CO2,4.430e-04,1.4409551788002306
51,-98,2012,CCl2F2,5.230e-10,1.4405881167084968
49,-114,2012,CCl2F2,5.230e-10,1.4405881167084968
62,-110,2012,CCl2F2,5.230e-10,1.4405881167084968
51,-126,2012,CCl2F2,5.230e-10,1.4405881167084968
80,-70,2016,N2O,9.670e-08,1.4402063981812938
63,-140,2016,N2O,9.670e-08,1.4402063981812938
60,-126,2008,CCl2F2,5.040e-10,1.4396354281053405
53,-137,2008,CCl2F2,5.040e-10,1.4396354281053405
65,-92,2008,CCl2F2,5.040e-10,1.4396354281053405
73,-121,2017,N2O,9.570e-08,1.4395516510785937
60,-95,2006,CCl2F2,5.600e-10,1.437742749720464
52,-121,2011,N2O,9.270e-08,1.437597943276887
66,-54,2009,N2O,9.650e-08,1.4374523355890227
70,-71,2009,N2O,9.650e-08,1.4374523355890227
62,-90,2009,N2O,9.650e-08,1.4374523355890227
77,-55,2017,N2O,9.560e-08,1.4372588949365508
65,-129,2017,N2O,9.560e-08,1.4372588949365508
63,-132,2017,N2O,9.560e-08,1.4372588949365508
59,-106,2016,CO2,4.150e-04,1.4363568902294193
58,-73,2016,CO2,4.150e-04,1.4363568902294193
56,-105,2016,CO2,4.150e-04,1.4363568902294193
60,-133,2016,CO2,4.150e-04,1.4363568902294193
62,-112,2016,CO2,4.150e-04,1.4363568902294193
40,-84,2016,CO2,4.150e-04,1.4363568902294193
61,-79,2016,CO2,4.150e-04,1.4363568902294193
79,-140,2016,CO2,4.150e-04,1.4363568902294193
76,-109,2016,CO2,4.150e-04,1.4363568902294193
58,-66,2016,CO2,4.150e-04,1.4363568902294193
82,-106,2016,CO2,4.150e-04,1.4363568902294193
41,-105,2012,CCl2F2,5.220e-10,1.4357050629050205
44,-106,2012,CCl2F2,5.220e-10,1.4357050629050205
65,-138,2016,N2O,9.650e-08,1.435648939971183
60,-117,2016,N2O,9.650e-08,1.435648939971183
83,-52,2009,N2O,9.640e-08,1.4351647997067825
61,-71,2009,N2O,9.640e-08,1.4351647997067825
77,-90,2009,N2O,9.640e-08,1.4351647997067825
69,-55,2009,N2O,9.640e-08,1.4351647997067825
75,-90,2009,N2O,9.640e-08,1.4351647997067825
65,-77,2017,CCl2F2,4.600e-10,1.4351278549221111
63,-128,2017,CCl2F2,4.600e-10,1.4351278549221111
65,-53,2017,CCl2F2,4.600e-10,1.4351278549221111
67,-68,2017,N2O,9.550e-08,1.434966138794508
64,-95,2008,CCl2F2,5.030e-10,1.4346887641335084
67,-132,2008,CCl2F2,5.030e-10,1.4346887641335084
57,-98,2008,CCl2F2,5.030e-10,1.4346887641335084
54,-122,2017,CO2,4.420e-04,1.4345598428954043
50,-52,2007,N2O,9.140e-08,1.4340964327162251
79,-90,2004,CO2,3.810e-04,1.4340450375103115
78,-97,2004,CO2,3.810e-04,1.4340450375103115
65,-56,2004,CO2,3.810e-04,1.4340450375103115
51,-75,2016,N2O,9.640e-08,1.4333702108661275
80,-94,2016,N2O,9.640e-08,1.4333702108661275
68,-94,2016,N2O,9.640e-08,1.4333702108661275
69,-71,2006,CCl2F2,5.590e-10,1.4331243019989919
79,-79,2009,N2O,9.630e-08,1.4328772638245417
43,-135,2009,N2O,9.630e-08,1.4328772638245417
54,-81,2017,N2O,9.540e-08,1.4326733826524651
56,-70,2017,N2O,9.540e-08,1.4326733826524651
59,-60,2017,N2O,9.540e-08,1.4326733826524651
78,-131,2017,N2O,9.540e-08,1.4326733826524651
62,-134,2017,N2O,9.540e-08,1.4326733826524651
67,-84,2016,N2O,9.630e-08,1.4310914817610718
63,-133,2016,N2O,9.630e-08,1.4310914817610718
74,-69,2016,N2O,9.630e-08,1.4310914817610718
56,-75,2012,CCl2F2,5.210e-10,1.4308220091015444
47,-55,2012,CCl2F2,5.210e-10,1.4308220091015444
50,-83,2012,CCl2F2,5.210e-10,1.4308220091015444
53,-121,2011,N2O,9.240e-08,1.4305578298202541
60,-136,2015,CCl2F2,5.790e-10,1.4298341876077267
56,-90,2008,CCl2F2,5.020e-10,1.4297421001616764
61,-107,2008,CCl2F2,5.020e-10,1.4297421001616764
66,-115,2008,CCl2F2,5.020e-10,1.4297421001616764
56,-131,2008,CCl2F2,5.020e-10,1.4297421001616764
60,-85,2016,CO2,4.140e-04,1.429667269506545
62,-69,2016,CO2,4.140e-04,1.429667269506545
81,-68,2016,CO2,4.140e-04,1.429667269506545
57,-66,2016,CO2,4.140e-04,1.429667269506545
64,-90,2016,CO2,4.140e-04,1.429667269506545
66,-51,2016,CO2,4.140e-04,1.429667269506545
60,-114,2016,CO2,4.140e-04,1.429667269506545
81,-74,2016,CO2,4.140e-04,1.429667269506545
62,-118,2016,CO2,4.140e-04,1.429667269506545
81,-112,2016,CO2,4.140e-04,1.429667269506545
65,-77,2016,CO2,4.140e-04,1.429667269506545
70,-84,2016,CO2,4.140e-04,1.429667269506545
57,-61,2016,CO2,4.140e-04,1.429667269506545
68,-102,2016,CO2,4.140e-04,1.429667269506545
67,-126,2017,CCl2F2,4.590e-10,1.429619556458537
82,-78,2016,N2O,9.620e-08,1.4288127526560166
53,-73,2016,N2O,9.620e-08,1.4288127526560166
66,-75,2016,N2O,9.620e-08,1.4288127526560166
65,-128,2006,CCl2F2,5.580e-10,1.4285058542775195
72,-93,2006,CCl2F2,5.580e-10,1.4285058542775195
58,-97,2019,CO2,5.410e-04,1.4283607727529546
68,-86,2009,N2O,9.610e-08,1.428302192060061
63,-115,2009,N2O,9.610e-08,1.428302192060061
43,-110,2017,N2O,9.520e-08,1.42808787036838
47,-69,2004,CO2,3.800e-04,1.4267632450720107
75,-112,2004,CO2,3.800e-04,1.4267632450720107
67,-129,2016,N2O,9.610e-08,1.426534023550961
82,-76,2016,N2O,9.610e-08,1.426534023550961
51,-128,2009,N2O,9.600e-08,1.4260146561778204
68,-110,2009,N2O,9.600e-08,1.4260146561778204
60,-88,2009,N2O,9.600e-08,1.4260146561778204
76,-119,2009,N2O,9.600e-08,1.4260146561778204
42,-109,2012,CCl2F2,5.200e-10,1.4259389552980684
64,-53,2012,CCl2F2,5.200e-10,1.4259389552980684
66,-103,2012,CCl2F2,5.200e-10,1.4259389552980684
72,-105,2012,CCl2F2,5.200e-10,1.4259389552980684
65,-116,2012,CCl2F2,5.200e-10,1.4259389552980684
67,-105,2012,CCl2F2,5.200e-10,1.4259389552980684
68,-55,2012,CCl2F2,5.200e-10,1.4259389552980684
40,-54,2008,CCl2F2,5.010e-10,1.4247954361898445
55,-114,2014,CCl2F2,5.440e-10,1.4247687087168832
60,-69,2014,CCl2F2,5.440e-10,1.4247687087168832
76,-57,2014,CCl2F2,5.440e-10,1.4247687087168832
83,-53,2010,N2O,8.540e-08,1.4242822407569486
65,-59,2016,N2O,9.600e-08,1.4242552944459055
42,-121,2009,N2O,9.590e-08,1.4237271202955801
49,-121,2009,N2O,9.590e-08,1.4237271202955801
80,-111,2009,N2O,9.590e-08,1.4237271202955801
65,-100,2009,N2O,9.590e-08,1.4237271202955801
71,-99,2005,N2O,8.410e-08,1.4235812886989405
63,-63,2011,N2O,9.210e-08,1.4235177163636217
44,-60,2016,CO2,4.130e-04,1.4229776487836714
44,-110,2016,CO2,4.130e-04,1.4229776487836714
68,-94,2016,CO2,4.130e-04,1.4229776487836714
68,-133,2016,CO2,4.130e-04,1.4229776487836714
66,-97,2016,CO2,4.130e-04,1.4229776487836714
56,-129,2016,CO2,4.130e-04,1.4229776487836714
79,-74,2016,CO2,4.130e-04,1.4229776487836714
62,-88,2016,CO2,4.130e-04,1.4229776487836714
65,-70,2007,N2O,9.090e-08,1.4222643092514102
53,-134,2016,N2O,9.590e-08,1.4219765653408503
63,-53,2009,N2O,9.580e-08,1.4214395844133394
62,-93,2018,CO2,3.850e-04,1.4213931904312316
41,-111,2017,N2O,9.490e-08,1.4212096019422513
81,-133,2017,N2O,9.490e-08,1.4212096019422513
83,-63,2017,N2O,9.490e-08,1.4212096019422513
69,-117,2011,N2O,9.200e-08,1.4211710118780776
49,-58,2012,CCl2F2,5.190e-10,1.421055901494592
